id,type,emne,navn,beskrivelse,avhenger_av,hjelpemiddel,instruks
ka-vurdere-vann-luftkvalitet,ferdighet,Kvantitativ analyse,Bruke stoffkonsentrasjon i vurderinger av vann- eller luftkvalitet,"Eleven kan sammenligne en beregnet eller målt konsentrasjon (f.eks. i ppm) med en gitt grenseverdi, og vurdere om en vann- eller luftprøve tilfredsstiller kravet.",ka-beregne-ppm-ppb,,"Gi eleven en analyseresultat for en vann- eller luftprøve, samt en grenseverdi fra et regelverk, og be dem vurdere om prøven tilfredsstiller kravet."
ok-organisk-forbindelse-begrep,begrep,Organisk kjemi,Organisk forbindelse,"Eleven vet at en organisk forbindelse er en karbonholdig forbindelse (med noen unntak, som CO₂ og karbonater), og at karbonatomer kan binde seg til hverandre i lange kjeder og ringer.",,,
ok-hydrokarbon-begrep,begrep,Organisk kjemi,Hydrokarbon,"Eleven vet at et hydrokarbon bare inneholder karbon og hydrogen, og at det er mettet hvis det bare har enkeltbindinger mellom karbonatomene, og umettet hvis det har minst én dobbelt- eller trippelbinding.",ok-organisk-forbindelse-begrep,,
ok-alkan-begrep,begrep,Organisk kjemi,Alkan,Eleven vet at en alkan er et mettet hydrokarbon med den generelle formelen CₙH₂ₙ₊₂.,ok-hydrokarbon-begrep,,
ok-navngi-alkan,ferdighet,Organisk kjemi,Navngi og tegne strukturformelen til en alkan,"Eleven kan navngi en (eventuelt forgrenet) alkan ut fra strukturformelen, og tegne strukturformelen ut fra navnet, ved å finne lengste karbonkjede og navngi eventuelle sidegrener med riktig lokant.",ok-alkan-begrep,,"Gi eleven noen strukturformler til (forgrenede) alkaner, og be dem navngi hver av dem - eller gi navnet og be dem tegne strukturformelen."
ok-alken-alkyn-begrep,begrep,Organisk kjemi,Alken og alkyn,"Eleven vet at et alken er et umettet hydrokarbon med minst én dobbeltbinding, og at et alkyn er et umettet hydrokarbon med minst én trippelbinding.",ok-hydrokarbon-begrep,,
ok-navngi-alken,ferdighet,Organisk kjemi,Navngi og tegne strukturformelen til et alken,"Eleven kan navngi et alken ut fra strukturformelen (inkludert riktig lokant for dobbeltbindingen), og tegne strukturformelen ut fra navnet.",ok-alken-alkyn-begrep;ok-navngi-alkan,,"Gi eleven noen strukturformler til alkener, og be dem navngi hver av dem - eller gi navnet og be dem tegne strukturformelen."
ok-strukturisomeri-begrep,begrep,Organisk kjemi,Strukturisomeri,"Eleven vet at strukturisomere er forbindelser med samme molekylformel, men der atomene er bundet sammen på ulik måte (ulik struktur).",ok-navngi-alkan,,
ok-identifisere-strukturisomerer,ferdighet,Organisk kjemi,Avgjøre om to forbindelser er strukturisomerer,"Eleven kan avgjøre om to gitte strukturformler representerer strukturisomerer, ved å sammenligne molekylformlene og strukturen.",ok-strukturisomeri-begrep,,"Gi eleven flere strukturformler, og be dem finne ut hvilke av dem som er strukturisomerer med hverandre."
ok-cis-trans-isomeri-begrep,begrep,Organisk kjemi,Cis-trans-isomeri,"Eleven vet at cis-trans-isomeri kan oppstå rundt en dobbeltbinding når hvert av de to karbonatomene i dobbeltbindingen har to ulike grupper festet til seg, slik at gruppene kan ligge på samme side (cis) eller motsatt side (trans).",ok-navngi-alken,,
ok-identifisere-cis-trans,ferdighet,Organisk kjemi,Avgjøre om en forbindelse viser cis- eller trans-isomeri,Eleven kan se på en tegnet strukturformel og avgjøre om den viser cis- eller trans-isomeren av en forbindelse.,ok-cis-trans-isomeri-begrep,,"Vis eleven strukturformelen til en umettet forbindelse med cis-trans-isomeri, og be dem avgjøre om det er cis- eller trans-isomeren som er vist."
ok-funksjonell-gruppe-begrep,begrep,Organisk kjemi,Funksjonell gruppe,Eleven vet at en funksjonell gruppe er en gruppe atomer i et organisk molekyl som er ansvarlig for de karakteristiske kjemiske egenskapene til stoffet.,ok-alkan-begrep,,
ok-alkohol-begrep,begrep,Organisk kjemi,Alkohol (hydroksylgruppe),Eleven vet at en alkohol er en organisk forbindelse med en hydroksylgruppe (-OH) bundet til et karbonatom.,ok-funksjonell-gruppe-begrep,,
ok-navngi-alkohol,ferdighet,Organisk kjemi,Navngi og tegne strukturformelen til en alkohol,"Eleven kan navngi en alkohol ut fra strukturformelen (inkludert riktig lokant for hydroksylgruppen), og tegne strukturformelen ut fra navnet.",ok-alkohol-begrep;ok-navngi-alkan,,"Gi eleven noen strukturformler til alkoholer, og be dem navngi hver av dem - eller gi navnet og be dem tegne strukturformelen."
ok-primaer-sekundaer-tertiaer-alkohol,ferdighet,Organisk kjemi,"Avgjøre om en alkohol er primær, sekundær eller tertiær","Eleven kan avgjøre om en gitt alkohol er primær, sekundær eller tertiær, ut fra hvor mange karbonatomer som er direkte bundet til karbonatomet med hydroksylgruppen.",ok-navngi-alkohol,,"Gi eleven strukturformelen til flere alkoholer, og be dem avgjøre om hver er primær, sekundær eller tertiær."
ok-aldehyd-keton-begrep,begrep,Organisk kjemi,Aldehyd og keton,"Eleven vet at aldehyder og ketoner begge inneholder en karbonylgruppe (C=O), men at karbonylgruppen sitter ytterst i kjeden i et aldehyd og inni kjeden i et keton.",ok-funksjonell-gruppe-begrep,,
ok-navngi-aldehyd-keton,ferdighet,Organisk kjemi,Navngi og tegne strukturformelen til et aldehyd eller keton,"Eleven kan navngi et aldehyd eller keton ut fra strukturformelen, og tegne strukturformelen ut fra navnet.",ok-aldehyd-keton-begrep;ok-navngi-alkan,,"Gi eleven noen strukturformler til aldehyder og ketoner, og be dem navngi hver av dem - eller gi navnet og be dem tegne strukturformelen."
ok-karboksylsyre-begrep,begrep,Organisk kjemi,Karboksylsyre,"Eleven vet at en karboksylsyre inneholder en karboksylgruppe (-COOH), og at denne gruppen gjør stoffet svakt surt i vann.",ok-funksjonell-gruppe-begrep,,
ok-navngi-karboksylsyre,ferdighet,Organisk kjemi,Navngi og tegne strukturformelen til en karboksylsyre,"Eleven kan navngi en karboksylsyre ut fra strukturformelen, og tegne strukturformelen ut fra navnet.",ok-karboksylsyre-begrep;ok-navngi-alkan,,"Gi eleven noen strukturformler til karboksylsyrer, og be dem navngi hver av dem - eller gi navnet og be dem tegne strukturformelen."
ok-ester-begrep,begrep,Organisk kjemi,Ester,"Eleven vet at en ester har en karbonylgruppe bundet til et oksygenatom som igjen er bundet til en karbonkjede (-COO-), og at estere ofte har en fruktig lukt.",ok-karboksylsyre-begrep;ok-alkohol-begrep,,
ok-gjenkjenne-ester,ferdighet,Organisk kjemi,Gjenkjenne og navngi en ester ut fra strukturformelen,"Eleven kan gjenkjenne esterbindingen i en strukturformel, og skille en ester fra andre forbindelser med lignende oksygenholdige grupper (f.eks. etere og ketoner).",ok-ester-begrep,,"Gi eleven strukturformler til flere forbindelser, noen estere og noen med lignende oksygenholdige grupper, og be dem avgjøre hvilke som er estere."
ok-forbindelse-flere-funksjonelle-grupper,ferdighet,Organisk kjemi,Navngi en forbindelse med flere funksjonelle grupper eller substituenter,"Eleven kan navngi en organisk forbindelse som har flere funksjonelle grupper eller substituenter samtidig (f.eks. en klorert hydroksyketon), ved å avgjøre hvilken gruppe som skal navngis som hovedgruppe (endelse) og hvilke som skal navngis som prefiks.",ok-navngi-alkohol;ok-navngi-aldehyd-keton;ok-navngi-karboksylsyre,,"Gi eleven strukturformelen til en forbindelse med to eller flere ulike funksjonelle grupper eller substituenter, og be dem sette navn på forbindelsen."
ok-vurdere-polaritet-organisk,ferdighet,Organisk kjemi,Vurdere om en organisk forbindelse er polar eller upolar,"Eleven kan vurdere om en organisk forbindelse er polar eller upolar, ut fra hvilke funksjonelle grupper og hvor stor andel av molekylet som er en upolar hydrokarbonkjede.",kb-vurdere-dipol;ok-funksjonell-gruppe-begrep,,"Gi eleven noen organiske forbindelser med og uten polare funksjonelle grupper, og be dem vurdere hvilke som er polare."
ok-vurdere-losselighet-organisk,ferdighet,Organisk kjemi,Vurdere og begrunne løseligheten til en organisk forbindelse i vann,"Eleven kan vurdere og begrunne hvor godt en organisk forbindelse løser seg i vann, ut fra prinsippet «likt løser likt» og hvor stor andel av molekylet som er en upolar hydrokarbonkjede.",ok-vurdere-polaritet-organisk;lo-likt-loser-likt-begrep,,"Gi eleven flere organiske forbindelser med ulik lengde på hydrokarbonkjeden og ulikt antall polare grupper, og be dem rangere dem etter løselighet i vann, med begrunnelse."
ok-vurdere-kokepunkt-organisk,ferdighet,Organisk kjemi,Vurdere og begrunne kokepunktet til en organisk forbindelse,"Eleven kan vurdere og begrunne hvor høyt kokepunktet til en organisk forbindelse er, ut fra hvilke svake bindinger som virker mellom molekylene (avhengig av funksjonelle grupper) og kjedelengden.",kb-forklare-smelte-kokepunkt;ok-funksjonell-gruppe-begrep,,"Gi eleven flere organiske forbindelser med ulike funksjonelle grupper og kjedelengder, og be dem rangere dem etter kokepunkt, med begrunnelse i bindingstypen mellom molekylene."
ok-esterifisering-begrep,begrep,Organisk kjemi,Esterifisering,Eleven vet at esterifisering er reaksjonen mellom en karboksylsyre og en alkohol som danner en ester og vann.,ok-ester-begrep,,
ok-skrive-esterifiseringsreaksjon,ferdighet,Organisk kjemi,Skrive reaksjonslikningen for en esterifisering og navngi produktet,"Eleven kan skrive reaksjonslikningen når en gitt karboksylsyre reagerer med en gitt alkohol, og navngi esteren som dannes.",ok-esterifisering-begrep,,"Gi eleven en navngitt karboksylsyre og en navngitt alkohol, og be dem skrive reaksjonslikningen for esterifiseringen og navngi produktet."
gk-tolv-prinsipper-begrep,begrep,Grønn kjemi,De tolv prinsippene for grønn kjemi,"Eleven kjenner hovedideen bak flere av de tolv prinsippene for grønn kjemi, f.eks. at det er bedre å forebygge avfall enn å behandle det, og at prosesser bør bruke minst mulig energi og minst mulig farlige stoffer.",,,
gk-vurdere-tiltak-gronn-kjemi,ferdighet,Grønn kjemi,Vurdere et kjemisk tiltak eller en prosess opp mot prinsippene for grønn kjemi,"Eleven kan vurdere om et konkret tiltak eller en konkret industriell prosess er i tråd med prinsippene for grønn kjemi, og foreslå forbedringer.",gk-tolv-prinsipper-begrep,,"Beskriv en industriell prosess eller et konkret tiltak for eleven, og be dem vurdere prosessen opp mot ett eller flere av prinsippene for grønn kjemi, og foreslå en forbedring."
gk-atomokonomi-begrep,begrep,Grønn kjemi,Atomøkonomi,"Eleven vet at atomøkonomien til en reaksjon er hvor stor andel av massen til reaktantene som ender opp i det ønskede produktet, og at høy atomøkonomi betyr mindre avfall.",st-molforhold-begrep,,
gk-beregne-atomokonomi,ferdighet,Grønn kjemi,Beregne atomøkonomien til en reaksjon,Eleven kan beregne atomøkonomien til en reaksjon ut fra molar masse til det ønskede produktet og til alle reaktantene.,gk-atomokonomi-begrep,,"Gi eleven en balansert reaksjonslikning med molar masse til alle stoffene, og be dem beregne atomøkonomien til reaksjonen."
gk-katalyse-stokiometrisk-begrep,begrep,Grønn kjemi,Katalytisk versus støkiometrisk reagens,"Eleven vet at et støkiometrisk reagens forbrukes i mengder proporsjonalt med produktet og ofte gir avfall, mens en katalysator kan brukes om igjen og igjen i små mengder - og at bruk av katalyse derfor ofte er mer i tråd med grønn kjemi.",rf-katalysator-begrep,,
gk-drofte-baerekraftig-utvikling,ferdighet,Grønn kjemi,Drøfte hvordan grønn kjemi kan bidra til bærekraftig utvikling,"Eleven kan drøfte hvordan bruk av prinsippene for grønn kjemi i en konkret industriell prosess kan bidra til mer bærekraftig utvikling, inkludert eventuelle avveininger eller ulemper.",gk-vurdere-tiltak-gronn-kjemi;gk-katalyse-stokiometrisk-begrep,,"Beskriv en industriell prosess av stor samfunnsmessig betydning for eleven, og be dem drøfte prosessen i lys av grønn kjemi og bærekraftig utvikling, inkludert eventuelle avveininger."
